time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1716606880.00990582,0.01738436,2916,0.00032881,0.00000000,0,0.00000149,171031,171058,45,0.00046781
1716606880.11006880,0.01736459,2849,0.00048896,0.00000000,0,0.00000114,171058,171090,47,0.00046634
1716606880.20983553,0.01728720,2884,0.00047686,0.00000000,0,0.00000097,171090,171047,35,0.00063501
1716606880.30997419,0.01684300,2845,0.00051068,0.00000000,0,0.00000125,171047,171064,47,0.00043544
1716606880.40988493,0.01639392,2826,0.00039897,0.00000000,0,0.00000122,171064,171090,50,0.00067086
1716606880.50990200,0.01652031,2854,0.00049364,0.00000000,0,0.00000102,171090,171115,40,0.00064841
1716606880.61034465,0.01462971,2850,0.00036545,0.00000000,0,0.00000104,171115,171150,53,0.00044627
1716606880.71001482,0.01547128,2868,0.00025333,0.00000000,0,0.00000117,171150,171168,33,0.00044063
1716606880.81007004,0.01665786,2814,0.00047797,0.00000000,0,0.00000100,171168,171162,38,0.00044207
1716606880.91015363,0.01801581,2838,0.00046035,0.00000000,0,0.00000125,171162,171178,67,0.00050032
1716606881.01005149,0.01479114,2848,0.00026892,0.00000000,0,0.00000105,171178,171203,46,0.00045675
1716606881.11002898,0.01712700,2851,0.00034476,0.00000000,0,0.00000097,171203,171222,52,0.00046850
1716606881.21007991,0.01748597,2820,0.00045442,0.00000000,0,0.00000141,171222,171236,55,0.00044288
1716606881.31008911,0.01615542,2810,0.00052755,0.00000000,0,0.00000111,171236,171256,57,0.00059847
1716606881.41005564,0.01499561,2761,0.00029593,0.00000000,0,0.00000101,171256,171298,55,0.00044652
1716606881.51017451,0.01666132,2794,0.00038296,0.00000000,0,0.00000092,171298,171343,64,0.00045811
1716606881.61024523,0.01640107,2752,0.00049947,0.00000000,0,0.00000079,171343,171337,70,0.00046011
1716606881.71022439,0.01488171,2715,0.00054631,0.00000000,0,0.00000079,171337,171368,53,0.00058290
1716606881.81035256,0.01424969,2761,0.00072543,0.00000000,0,0.00000070,171368,171385,61,0.00047583
1716606881.91041470,0.01480331,2701,0.00035326,0.00000000,0,0.00000092,171385,171424,60,0.00044152
1716606882.01037049,0.01480884,2687,0.00040492,0.00000000,0,0.00000136,171424,171436,55,0.00043991
1716606882.11039662,0.01621598,2777,0.00076166,0.00000000,0,0.00000092,171436,171463,54,0.00044103
1716606882.21056747,0.01575462,2697,0.00064117,0.00000000,0,0.00000098,171463,171484,68,0.00020373
1716606882.31048799,0.01614152,2689,0.00065923,0.00000000,0,0.00000096,171484,171503,54,0.00043990
1716606882.41054988,0.01554026,2700,0.00038006,0.00000000,0,0.00000099,171503,171515,57,0.00042944
1716606882.51068473,0.01479027,2675,0.00043035,0.00000000,0,0.00000090,171515,171521,58,0.00043950
1716606882.61073041,0.01667400,2731,0.00041781,0.00000000,0,0.00000125,171521,171536,55,0.00041193
1716606882.71076155,0.01976777,2759,0.00167721,0.00000000,0,0.00000091,171536,171583,59,0.00069319
1716606882.81092525,0.01484123,2733,0.00039058,0.00000000,0,0.00000099,171445,171485,61,0.00045313
1716606882.91084099,0.01589044,2695,0.00080500,0.00000000,0,0.00000153,171485,171494,60,0.00038769
1716606883.01084185,0.01372612,2716,0.00041720,0.00000000,0,0.00000106,171494,171525,47,0.00044004
1716606883.11074901,0.01367198,2729,0.00031198,0.00000000,0,0.00000093,171525,171542,36,0.00046299
1716606883.21074891,0.01355815,2728,0.00031988,0.00000000,0,0.00000081,171542,171560,46,0.00045148
1716606883.31075668,0.01472882,2756,0.00029375,0.00000000,0,0.00000124,171560,171596,50,0.00062359
1716606883.41090822,0.01544928,2779,0.00038308,0.00000000,0,0.00000092,171596,171630,53,0.00044923
1716606883.51093864,0.01631512,2741,0.00039344,0.00000000,0,0.00000075,171630,171646,52,0.00045775
1716606883.61018562,0.01625758,2792,0.00033347,0.00000000,0,0.00000094,171646,171681,44,0.00044666
1716606883.70996141,0.01577765,2739,0.00054471,0.00000000,0,0.00000077,171681,171701,48,0.00043570
1716606883.80993772,0.01549566,2757,0.00028500,0.00000000,0,0.00000075,171701,171706,35,0.00045794
1716606883.90993667,0.01447235,2758,0.00052640,0.00000000,0,0.00000097,171706,171715,45,0.00045844
1716606884.00982952,0.01548583,2748,0.00054006,0.00000000,0,0.00000110,171715,171754,54,0.00048644
1716606884.11012745,0.01381782,2819,0.00051405,0.00000000,0,0.00000090,171754,171793,54,0.00044796
1716606884.21007800,0.01442825,2730,0.00034580,0.00000000,0,0.00000084,171793,171812,50,0.00045275
1716606884.30997729,0.01553453,2773,0.00029751,0.00000000,0,0.00000112,171812,171835,48,0.00045269
1716606884.40997362,0.01501711,2735,0.00041197,0.00000000,0,0.00000091,171835,171857,39,0.00047831
1716606884.50998354,0.01625376,2732,0.00064426,0.00000000,0,0.00000127,171857,171872,61,0.00020888
1716606884.60994673,0.01449509,2753,0.00029846,0.00000000,0,0.00000133,171872,171891,45,0.00044252
1716606884.71017432,0.01443538,2732,0.00029190,0.00000000,0,0.00000075,171891,171925,45,0.00043902
1716606884.81005597,0.01609089,2753,0.00044357,0.00000000,0,0.00000099,171925,171957,49,0.00044066
1716606884.91003370,0.01546016,2766,0.00039671,0.00000000,0,0.00000082,171957,171964,39,0.00051536
1716606885.00990987,0.01426992,2730,0.00021699,0.00000000,0,0.00000090,171964,171971,40,0.00046517
1716606885.10997891,0.01753037,2766,0.00056570,0.00000000,0,0.00000093,171971,171984,55,0.00034047
1716606885.20996785,0.01517518,2744,0.00054684,0.00000000,0,0.00000126,171984,172019,59,0.00045693
1716606885.31014228,0.01651085,2727,0.00041593,0.00000000,0,0.00000110,172019,172038,42,0.00048868
1716606885.41022205,0.01565561,2737,0.00046308,0.00000000,0,0.00000107,172038,172025,39,0.00050468
1716606885.51018620,0.01567361,2710,0.00065346,0.00000000,0,0.00000097,172025,172023,42,0.00044210
1716606885.61028171,0.01500961,2744,0.00028316,0.00000000,0,0.00000113,172023,172055,39,0.00046453
1716606885.71029258,0.01473036,2691,0.00031281,0.00000000,0,0.00000102,172055,172068,43,0.00053132
1716606885.81034899,0.01360068,2665,0.00037081,0.00000000,0,0.00000087,172068,172080,34,0.00043932
1716606885.91044474,0.01536690,2686,0.00044694,0.00000000,0,0.00000131,172080,172091,46,0.00046503
1716606886.01050496,0.01598702,2682,0.00061823,0.00000000,0,0.00000112,172091,172123,59,0.00044930
1716606886.11058569,0.01509538,2693,0.00038074,0.00000000,0,0.00000085,172123,172161,51,0.00038701
1716606886.21050477,0.01449326,2660,0.00027273,0.00000000,0,0.00000113,172161,172194,43,0.00021687
1716606886.31059051,0.01503610,2675,0.00048122,0.00000000,0,0.00000101,172194,172220,58,0.00044225
1716606886.41062641,0.01625977,2656,0.00032965,0.00000000,0,0.00000108,172220,172244,41,0.00046482
1716606886.51081419,0.01592614,2639,0.00050658,0.00000000,0,0.00000100,172244,172263,48,0.00045205
1716606886.61073327,0.01313715,2644,0.00015176,0.00000000,0,0.00000097,172263,172283,43,0.00041240
1716606886.71071935,0.01519298,2653,0.00026679,0.00000000,0,0.00000093,172283,172308,40,0.00021448
1716606886.81087327,0.01500779,2641,0.00032848,0.00000000,0,0.00000099,172308,172321,52,0.00044837
1716606886.91088581,0.01583927,2662,0.00043866,0.00000000,0,0.00000123,172321,172352,47,0.00046212
1716606887.01085973,0.01509766,2651,0.00042606,0.00000000,0,0.00000101,172352,172394,57,0.00031435
1716606887.11080408,0.01533174,2697,0.00045717,0.00000000,0,0.00000123,172394,172415,59,0.00062478
1716606887.21111465,0.01347743,2628,0.00049307,0.00000000,0,0.00000092,172415,172442,47,0.00044768
1716606887.31096411,0.01485447,2621,0.00047151,0.00000000,0,0.00000093,172442,172469,60,0.00045850
1716606887.40972590,0.01599781,2691,0.00067907,0.00000000,0,0.00000123,172469,172451,46,0.00045590
1716606887.51094794,0.01815972,2662,0.00055898,0.00000000,0,0.00000126,172451,172482,59,0.00045206
1716606887.61093163,0.01503345,2676,0.00045248,0.00000000,0,0.00000098,172482,172493,44,0.00046111
1716606887.70995760,0.01490878,2633,0.00047367,0.00000000,0,0.00000108,172493,172515,49,0.00044136
1716606887.80997849,0.01554425,2632,0.00072576,0.00000000,0,0.00000099,172515,172543,71,0.00048221
1716606887.91012526,0.01658319,2619,0.00034647,0.00000000,0,0.00000085,172543,172585,51,0.00045155
1716606888.00985718,0.01588947,2703,0.00050375,0.00000000,0,0.00000116,172585,172600,47,0.00044336
1716606888.11003828,0.01601285,2650,0.00084815,0.00000000,0,0.00000089,172600,172614,72,0.00045840
1716606888.21005940,0.01317628,2661,0.00030821,0.00000000,0,0.00000065,172614,172654,59,0.00045869
1716606888.31003666,0.01479193,2660,0.00070075,0.00000000,0,0.00000110,172654,172682,57,0.00044407
1716606888.41004133,0.01456884,2644,0.00031991,0.00000000,0,0.00000192,172682,172726,55,0.00068853
1716606888.50986528,0.01497792,2705,0.00064577,0.00000000,0,0.00000095,172726,172757,69,0.00067696
1716606888.60989666,0.01524453,2706,0.00035898,0.00000000,0,0.00000111,172757,172777,53,0.00028098
1716606888.71014047,0.01604134,2715,0.00076024,0.00000000,0,0.00000084,172777,172831,86,0.00044520
1716606888.81008220,0.01243823,2680,0.00043741,0.00000000,0,0.00000090,172831,172819,77,0.00049917
1716606888.91001940,0.01692982,2665,0.00054895,0.00000000,0,0.00000086,172819,172846,74,0.00044961
1716606889.01000953,0.01423318,2746,0.00088444,0.00000000,0,0.00000092,172846,172851,69,0.00046964
1716606889.11025834,0.01560768,2739,0.00092129,0.00000000,0,0.00000093,172851,172866,68,0.00047761
1716606889.21027708,0.01388307,2781,0.00041890,0.00000000,0,0.00000133,172866,172900,58,0.00032892
1716606889.31023192,0.01423222,2765,0.00045513,0.00000000,0,0.00000102,172900,172942,81,0.00047154
1716606889.41034341,0.01448562,2754,0.00069967,0.00000000,0,0.00000142,172942,172989,86,0.00046630
1716606889.51038504,0.01786076,2792,0.00088980,0.00000000,0,0.00000111,172989,172989,72,0.00047026
1716606889.61030555,0.01529592,2764,0.00057600,0.00000000,0,0.00000122,172989,173008,56,0.00046221
1716606889.71057844,0.01475927,2752,0.00082187,0.00000000,0,0.00000090,173008,173013,68,0.00041254
1716606889.81054354,0.01473796,2768,0.00051544,0.00000000,0,0.00000093,173013,173015,65,0.00045849
1716606889.91046190,0.01532001,2717,0.00076558,0.00000000,0,0.00000089,173015,173064,71,0.00070667
1716606890.01064515,0.01485252,2764,0.00045013,0.00000000,0,0.00000107,172863,172917,62,0.00050467
1716606890.11067295,0.01664717,2752,0.00062083,0.00000000,0,0.00000142,172917,172962,69,0.00048616
1716606890.21062851,0.01428025,2741,0.00041947,0.00000000,0,0.00000110,172962,173012,72,0.00044001
1716606890.31087089,0.01483052,2735,0.00049088,0.00000000,0,0.00000083,173012,173051,72,0.00045391
1716606890.41081977,0.01539343,2711,0.00066027,0.00000000,0,0.00000116,173051,173101,84,0.00045492
1716606890.51076746,0.01545048,2754,0.00092486,0.00000000,0,0.00000150,173101,173129,62,0.00066511
1716606890.61094809,0.01772142,2708,0.00051845,0.00000000,0,0.00000107,173129,173176,71,0.00044454
1716606890.71100211,0.01541438,2739,0.00038164,0.00000000,0,0.00000090,173176,173218,67,0.00046067
1716606890.81091237,0.01543491,2691,0.00055010,0.00000000,0,0.00000086,173218,173251,60,0.00046245
1716606890.91085291,0.01473246,2684,0.00082354,0.00000000,0,0.00000087,173251,173274,83,0.00047140
1716606891.01088047,0.01451444,2702,0.00036435,0.00000000,0,0.00000127,173274,173308,50,0.00046633
1716606891.11081648,0.01524704,2664,0.00046898,0.00000000,0,0.00000105,173308,173319,50,0.00041646
1716606891.20996141,0.01506180,2706,0.00041457,0.00000000,0,0.00000102,173319,173357,70,0.00046446
1716606891.31101036,0.01523426,2665,0.00049711,0.00000000,0,0.00000101,173357,173400,56,0.00062589
1716606891.41100597,0.01489982,2649,0.00086333,0.00000000,0,0.00000116,173400,173385,74,0.00049270
1716606891.51012802,0.01488534,2666,0.00048444,0.00000000,0,0.00000113,173385,173418,57,0.00044179
1716606891.60991216,0.01470063,2673,0.00050676,0.00000000,0,0.00000139,173418,173469,64,0.00038512
1716606891.71112704,0.01430919,2684,0.00047569,0.00000000,0,0.00000081,173469,173503,69,0.00049843
1716606891.81023836,0.01384092,2622,0.00042206,0.00000000,0,0.00000119,173503,173537,49,0.00044693
1716606891.91006947,0.01877096,2596,0.00039948,0.00000000,0,0.00000106,173537,173570,59,0.00044863
1716606892.01006961,0.01437649,2586,0.00046628,0.00000000,0,0.00000102,173570,173579,49,0.00045013
1716606892.11014724,0.01480962,2561,0.00079747,0.00000000,0,0.00000123,173579,173574,54,0.00045611
1716606892.20983672,0.01342026,2592,0.00032254,0.00000000,0,0.00000097,173574,173591,46,0.00045536
1716606892.30990982,0.01471075,2535,0.00057370,0.00000000,0,0.00000106,173591,173612,55,0.00048833
1716606892.40990043,0.01530514,2550,0.00064391,0.00000000,0,0.00000092,173612,173612,66,0.00045503
1716606892.51004601,0.01314563,2517,0.00029013,0.00000000,0,0.00000096,173612,173636,48,0.00067725
1716606892.60997152,0.01410420,2480,0.00043839,0.00000000,0,0.00000093,173636,173684,69,0.00044742
1716606892.70997238,0.01352190,2514,0.00050206,0.00000000,0,0.00000054,173684,173718,76,0.00032948
1716606892.80994987,0.01835370,2440,0.00047421,0.00000000,0,0.00000105,173718,173759,63,0.00045753
1716606892.90990520,0.01585347,2489,0.00075778,0.00000000,0,0.00000129,173759,173812,86,0.00042635
1716606893.01014590,0.01408249,2425,0.00035947,0.00000000,0,0.00000098,173812,173839,46,0.00044351
1716606893.11008143,0.01228251,2399,0.00036018,0.00000000,0,0.00000066,173839,173851,73,0.00024291
1716606893.21013474,0.01684587,2454,0.00049646,0.00000000,0,0.00000117,173851,173889,59,0.00059265
1716606893.31019735,0.01242122,2427,0.00083743,0.00000000,0,0.00000127,173889,173892,61,0.00061721
1716606893.41029310,0.01570953,2431,0.00066327,0.00000000,0,0.00000119,173892,173891,60,0.00051418
1716606893.51019454,0.01386886,2426,0.00041711,0.00000000,0,0.00000106,173891,173928,62,0.00047972
1716606893.61035037,0.01559190,2418,0.00042354,0.00000000,0,0.00000139,173928,173979,74,0.00053076
1716606893.71033955,0.01589942,2408,0.00046654,0.00000000,0,0.00000172,173979,174012,69,0.00044637
1716606893.81048012,0.01379189,2389,0.00086308,0.00000000,0,0.00000100,174012,174004,61,0.00043845
1716606893.91032815,0.01379769,2415,0.00062804,0.00000000,0,0.00000087,174004,174049,80,0.00045465
1716606894.01052928,0.01394634,2314,0.00044576,0.00000000,0,0.00000116,174049,174088,70,0.00044178
1716606894.11048150,0.01472401,2329,0.00060931,0.00000000,0,0.00000120,174088,174123,65,0.00044814
1716606894.21052575,0.01422452,2332,0.00043961,0.00000000,0,0.00000095,174123,174174,77,0.00043465
1716606894.31080198,0.01418571,2278,0.00080574,0.00000000,0,0.00000095,174174,174204,68,0.00044213
1716606894.41073656,0.01374822,2308,0.00056613,0.00000000,0,0.00000111,174204,174243,79,0.00044031
1716606894.51090550,0.01322111,2284,0.00085357,0.00000000,0,0.00000103,174243,174268,85,0.00043982
1716606894.61078978,0.01347005,2338,0.00077619,0.00000000,0,0.00000127,174268,174306,101,0.00044433
1716606894.71080327,0.01405394,2332,0.00066571,0.00000000,0,0.00000099,174306,174332,86,0.00043646
1716606894.81079841,0.01423692,2344,0.00080590,0.00000000,0,0.00000110,174332,174346,78,0.00052620
1716606894.91076279,0.01482724,2307,0.00059493,0.00000000,0,0.00000083,174346,174420,106,0.00044565
1716606895.01069546,0.01519240,2281,0.00196201,0.00000000,0,0.00000109,174420,174357,82,0.00045619
1716606895.11072898,0.01320200,2381,0.00063317,0.00000000,0,0.00000084,174357,174355,92,0.00043674
1716606895.21085072,0.01333317,2309,0.00051102,0.00000000,0,0.00000103,174355,174413,92,0.00044754
1716606895.31086779,0.01147553,2336,0.00044506,0.00000000,0,0.00000059,174413,174445,98,0.00047271
1716606895.41006565,0.01379758,2320,0.00061923,0.00000000,0,0.00000058,174445,174505,80,0.00049040
1716606895.50995517,0.01536262,2345,0.00066233,0.00000000,0,0.00000109,174505,174591,110,0.00037471
1716606895.61000156,0.01377861,2361,0.00048417,0.00000000,0,0.00000093,174591,174654,96,0.00045961
1716606895.71020746,0.01669253,2327,0.00101600,0.00000000,0,0.00000147,174654,174673,111,0.00047132
1716606895.81017351,0.01534824,2348,0.00069787,0.00000000,0,0.00000107,174673,174740,119,0.00021792
1716606895.91012478,0.01574636,2335,0.00079040,0.00000000,0,0.00000108,174740,174796,95,0.00045433
1716606896.01004171,0.01459935,2303,0.00060169,0.00000000,0,0.00000097,174796,174846,92,0.00041320
1716606896.10986137,0.01409048,2363,0.00048114,0.00000000,0,0.00000104,174846,174853,86,0.00045235
1716606896.21028304,0.01384090,2277,0.00072331,0.00000000,0,0.00000072,174853,174896,105,0.00044329
1716606896.30980253,0.01505013,2335,0.00099654,0.00000000,0,0.00000091,174896,174949,118,0.00043367
1716606896.40987492,0.01411525,2268,0.00150330,0.00000000,0,0.00000099,174949,175000,106,0.00044974
1716606896.51004887,0.01484533,2310,0.00051565,0.00000000,0,0.00000099,174512,174568,93,0.00049012
1716606896.61011577,0.01495377,2339,0.00049960,0.00000000,0,0.00000106,174568,174635,97,0.00036774
1716606896.71008587,0.01477776,2270,0.00063630,0.00000000,0,0.00000105,174635,174711,87,0.00044032
1716606896.81002235,0.01469624,2307,0.00084784,0.00000000,0,0.00000110,174711,174789,98,0.00044523
1716606896.90989447,0.01270277,2313,0.00039393,0.00000000,0,0.00000116,174789,174870,109,0.00045744
1716606897.01013064,0.01512714,2291,0.00092152,0.00000000,0,0.00000130,174870,174930,104,0.00043620
1716606897.11012530,0.01514265,2342,0.00080619,0.00000000,0,0.00000128,174930,174991,99,0.00045495
1716606897.21012068,0.01426700,2306,0.00051695,0.00000000,0,0.00000105,174991,175048,83,0.00043837
1716606897.31013846,0.01421375,2307,0.00059013,0.00000000,0,0.00000123,175048,175090,81,0.00043546
1716606897.41019297,0.01454284,2308,0.00121221,0.00000000,0,0.00000130,175090,175039,94,0.00045610
1716606897.51019835,0.01365874,2285,0.00055033,0.00000000,0,0.00000097,175039,175091,83,0.00045314
1716606897.61039305,0.01431285,2329,0.00089703,0.00000000,0,0.00000096,175091,175159,106,0.00046760
1716606897.71035743,0.01416592,2285,0.00067373,0.00000000,0,0.00000104,175159,175188,89,0.00047145
1716606897.81043410,0.01465253,2299,0.00120438,0.00000000,0,0.00000087,175188,175247,106,0.00020796
1716606897.91038299,0.01497063,2355,0.00104461,0.00000000,0,0.00000093,175247,175292,105,0.00046063
1716606898.01057816,0.01085330,2310,0.00048744,0.00000000,0,0.00000069,175292,175360,103,0.00044151
1716606898.11073709,0.01309547,2308,0.00074494,0.00000000,0,0.00000125,175360,175440,110,0.00038117
1716606898.21064711,0.01348906,2299,0.00074024,0.00000000,0,0.00000079,175440,175469,88,0.00045484
1716606898.31066108,0.01532107,2295,0.00064036,0.00000000,0,0.00000097,175469,175513,86,0.00045751
1716606898.41070819,0.01275646,2270,0.00024951,0.00000000,0,0.00000089,175513,175568,83,0.00044846
1716606898.51068115,0.01323282,2269,0.00059479,0.00000000,0,0.00000107,175568,175603,89,0.00067716
1716606898.61080265,0.01358247,2306,0.00051169,0.00000000,0,0.00000085,175603,175638,72,0.00044057
